Location,Household Type,TimeFrame,DataFormat,Data,Fips
Zip Code 11361,Families with Children,2017,Dollars,91227.72299,11361
Zip Code 11361,All Households,2018,Dollars,87443.09221,11361
Zip Code 11361,All Households,2019,Dollars,87892,11361
Zip Code 11361,All Households,2017,Dollars,85541.63435,11361
Zip Code 11362,All Households,2017,Dollars,84298.45429,11362
Zip Code 11362,All Households,2018,Dollars,90800.84505,11362
Zip Code 11362,All Households,2019,Dollars,93333,11362
Zip Code 11362,Families with Children,2017,Dollars,96412.15928,11362
Zip Code 11362,Families,2017,Dollars,102149.3518,11362
Zip Code 11362,Families with Children,2018,Dollars,101527.7353,11362
Zip Code 11362,Families,2018,Dollars,107599.7904,11362
Zip Code 11362,Families without Children,2017,Dollars,107589.3075,11362
Zip Code 11362,Families without Children,2018,Dollars,109712.3851,11362
Zip Code 11362,Families,2019,Dollars,121625,11362
Zip Code 11362,Families without Children,2019,Dollars,118036,11362
Zip Code 11362,Families with Children,2019,Dollars,141975,11362
Zip Code 11363,Families with Children,2019,Dollars,138750,11363
Zip Code 11363,Families,2017,Dollars,120337.1177,11363
Zip Code 11363,Families without Children,2019,Dollars,113571,11363
Zip Code 11363,Families without Children,2017,Dollars,122092.3795,11363
Zip Code 11363,Families without Children,2018,Dollars,123765.4665,11363
Zip Code 11363,Families,2018,Dollars,128188.1706,11363
Zip Code 11363,Families,2019,Dollars,128009,11363
Zip Code 11363,Families with Children,2018,Dollars,130605.1825,11363
Zip Code 11363,All Households,2018,Dollars,106690.6111,11363
Zip Code 11363,All Households,2019,Dollars,101019,11363
Zip Code 11363,All Households,2017,Dollars,101982.482,11363
Zip Code 11363,Families with Children,2017,Dollars,102555.054,11363
Zip Code 11364,Families with Children,2019,Dollars,102846,11364
Zip Code 11364,Families with Children,2018,Dollars,95851.72796,11364
Zip Code 11364,Families without Children,2019,Dollars,96783,11364
Zip Code 11364,Families,2019,Dollars,98424,11364
Zip Code 11364,Families,2018,Dollars,93982.46349,11364
Zip Code 11364,Families without Children,2018,Dollars,92229.26447,11364
Zip Code 11364,Families with Children,2017,Dollars,92551.20914,11364
Zip Code 11364,Families without Children,2017,Dollars,87748.48753,11364
Zip Code 11364,Families,2017,Dollars,89872.94875,11364
Zip Code 11364,All Households,2019,Dollars,82028,11364
Zip Code 11364,All Households,2018,Dollars,78382.86101,11364
Zip Code 11364,All Households,2017,Dollars,74079.76454,11364
Zip Code 11365,Families with Children,2017,Dollars,74574.11634,11365
Zip Code 11365,Families with Children,2018,Dollars,75319.34424,11365
Zip Code 11365,Families,2019,Dollars,75409,11365
Zip Code 11365,Families,2018,Dollars,76383.27745,11365
Zip Code 11365,Families without Children,2019,Dollars,76273,11365
Zip Code 11365,Families with Children,2019,Dollars,73354,11365
Zip Code 11365,All Households,2019,Dollars,67642,11365
Zip Code 11365,All Households,2018,Dollars,67687.53245,11365
Zip Code 11365,All Households,2017,Dollars,66179.52216,11365
Zip Code 11365,Families without Children,2017,Dollars,78890.82964,11365
Zip Code 11365,Families without Children,2018,Dollars,76770.16225,11365
Zip Code 11365,Families,2017,Dollars,76928.02355,11365
Zip Code 11366,All Households,2018,Dollars,80421.13304,11366
Zip Code 11366,Families,2017,Dollars,84142.01385,11366
Zip Code 11366,All Households,2019,Dollars,84301,11366
Zip Code 11366,Families without Children,2017,Dollars,86042.24377,11366
Zip Code 11366,Families with Children,2019,Dollars,67014,11366
Zip Code 11366,All Households,2017,Dollars,69996.66898,11366
Zip Code 11366,Families with Children,2018,Dollars,71489.18469,11366
Zip Code 11366,Families with Children,2017,Dollars,63564.88089,11366
Zip Code 11366,Families,2018,Dollars,91657.08221,11366
Zip Code 11366,Families,2019,Dollars,93913,11366
Zip Code 11366,Families without Children,2018,Dollars,95258.16522,11366
Zip Code 11366,Families without Children,2019,Dollars,101607,11366
Zip Code 11367,All Households,2019,Dollars,63546,11367
Zip Code 11367,Families,2018,Dollars,65605.48134,11367
Zip Code 11367,Families with Children,2018,Dollars,62024.76068,11367
Zip Code 11367,All Households,2017,Dollars,61453.97784,11367
Zip Code 11367,All Households,2018,Dollars,58982.62439,11367
Zip Code 11367,Families,2017,Dollars,71637.20776,11367
Zip Code 11367,Families without Children,2018,Dollars,71787.49324,11367
Zip Code 11367,Families,2019,Dollars,72975,11367
Zip Code 11367,Families without Children,2017,Dollars,76024.84072,11367
Zip Code 11367,Families with Children,2017,Dollars,67015.95706,11367
Zip Code 11367,Families with Children,2019,Dollars,67392,11367
Zip Code 11367,Families without Children,2019,Dollars,79414,11367
Zip Code 11368,Families without Children,2018,Dollars,58548.90617,11368
Zip Code 11368,Families without Children,2017,Dollars,56004.63573,11368
Zip Code 11368,Families without Children,2019,Dollars,65063,11368
Zip Code 11368,Families with Children,2017,Dollars,42569.53047,11368
Zip Code 11368,Families with Children,2019,Dollars,42746,11368
Zip Code 11368,Families with Children,2018,Dollars,42701.90103,11368
Zip Code 11368,Families,2018,Dollars,49119.09816,11368
Zip Code 11368,All Households,2017,Dollars,49917.01662,11368
Zip Code 11368,Families,2017,Dollars,47805.07064,11368
Zip Code 11368,Families,2019,Dollars,51779,11368
Zip Code 11368,All Households,2018,Dollars,51717.33505,11368
Zip Code 11368,All Households,2019,Dollars,54211,11368
Zip Code 11369,All Households,2019,Dollars,54184,11369
Zip Code 11369,All Households,2018,Dollars,55101.55895,11369
Zip Code 11369,All Households,2017,Dollars,55719.91413,11369
Zip Code 11369,Families with Children,2018,Dollars,49124.18875,11369
Zip Code 11369,Families with Children,2017,Dollars,50435.35596,11369
Zip Code 11369,Families with Children,2019,Dollars,50651,11369
Zip Code 11369,Families,2019,Dollars,64000,11369
Zip Code 11369,Families,2017,Dollars,64567.14266,11369
Zip Code 11369,Families,2018,Dollars,62996.04516,11369
Zip Code 11369,Families without Children,2018,Dollars,73347.24986,11369
Zip Code 11369,Families without Children,2017,Dollars,73188.05402,11369
Zip Code 11369,Families without Children,2019,Dollars,73498,11369
Zip Code 11370,Families,2017,Dollars,72941.92105,11370
Zip Code 11370,All Households,2018,Dollars,66277.43916,11370
Zip Code 11370,Families,2018,Dollars,81307.91374,11370
Zip Code 11370,Families,2019,Dollars,81712,11370
Zip Code 11370,Families without Children,2019,Dollars,83893,11370
Zip Code 11370,Families without Children,2017,Dollars,83509.99446,11370
Zip Code 11370,Families without Children,2018,Dollars,84521.09383,11370
Zip Code 11370,All Households,2017,Dollars,62472.92659,11370
Zip Code 11370,Families with Children,2018,Dollars,60967.9543,11370
Zip Code 11370,All Households,2019,Dollars,63706,11370
Zip Code 11370,Families with Children,2019,Dollars,65069,11370
Zip Code 11370,Families with Children,2017,Dollars,58870.62465,11370
Zip Code 11372,Families,2017,Dollars,59625.71053,11372
Zip Code 11372,All Households,2019,Dollars,60659,11372
Zip Code 11372,Families,2018,Dollars,60153.45998,11372
Zip Code 11372,All Households,2017,Dollars,56279.97091,11372
Zip Code 11372,All Households,2018,Dollars,57404.54164,11372
Zip Code 11372,Families without Children,2017,Dollars,65046.89335,11372
Zip Code 11372,Families,2019,Dollars,62626,11372
Zip Code 11372,Families with Children,2019,Dollars,53508,11372
Zip Code 11372,Families with Children,2017,Dollars,52357.48753,11372
Zip Code 11372,Families with Children,2018,Dollars,52108.29232,11372
Zip Code 11372,Families without Children,2019,Dollars,66051,11372
Zip Code 11372,Families without Children,2018,Dollars,66130.83018,11372
Zip Code 11373,All Households,2018,Dollars,52110.32856,11373
Zip Code 11373,All Households,2017,Dollars,51206.08587,11373
Zip Code 11373,Families with Children,2019,Dollars,50813,11373
Zip Code 11373,Families,2017,Dollars,55104.58172,11373
Zip Code 11373,All Households,2019,Dollars,54584,11373
Zip Code 11373,Families with Children,2017,Dollars,47000.96676,11373
Zip Code 11373,Families with Children,2018,Dollars,46286.69416,11373
Zip Code 11373,Families without Children,2017,Dollars,62200.72022,11373
Zip Code 11373,Families without Children,2019,Dollars,65610,11373
Zip Code 11373,Families without Children,2018,Dollars,63782.03218,11373
Zip Code 11373,Families,2018,Dollars,55867.18361,11373
Zip Code 11373,Families,2019,Dollars,58918,11373
Zip Code 11374,All Households,2017,Dollars,59304.48615,11374
Zip Code 11374,All Households,2018,Dollars,64305.34478,11374
Zip Code 11374,All Households,2019,Dollars,66795,11374
Zip Code 11374,Families,2018,Dollars,84111.81044,11374
Zip Code 11374,Families without Children,2018,Dollars,83344.14954,11374
Zip Code 11374,Families with Children,2018,Dollars,85550.41103,11374
Zip Code 11374,Families with Children,2017,Dollars,85376.85042,11374
Zip Code 11374,Families,2019,Dollars,87591,11374
Zip Code 11374,Families without Children,2019,Dollars,86692,11374
Zip Code 11374,Families,2017,Dollars,82537.97784,11374
Zip Code 11374,Families without Children,2017,Dollars,81486.69806,11374
Zip Code 11374,Families with Children,2019,Dollars,94310,11374
Zip Code 11375,Families without Children,2017,Dollars,98623.18421,11375
Zip Code 11375,Families without Children,2019,Dollars,98606,11375
Zip Code 11375,Families without Children,2018,Dollars,97087.72309,11375
Zip Code 11375,Families,2018,Dollars,105591.0438,11375
Zip Code 11375,Families,2017,Dollars,107222.1939,11375
Zip Code 11375,Families,2019,Dollars,109994,11375
Zip Code 11375,Families with Children,2019,Dollars,131646,11375
Zip Code 11375,Families with Children,2018,Dollars,129651.2061,11375
Zip Code 11375,Families with Children,2017,Dollars,120364.2341,11375
Zip Code 11375,All Households,2017,Dollars,79750.20914,11375
Zip Code 11375,All Households,2018,Dollars,82001.25203,11375
Zip Code 11375,All Households,2019,Dollars,84713,11375
Zip Code 11377,Families without Children,2018,Dollars,67020.66522,11377
Zip Code 11377,Families without Children,2019,Dollars,69458,11377
Zip Code 11377,Families,2019,Dollars,64678,11377
Zip Code 11377,Families without Children,2017,Dollars,64904.01108,11377
Zip Code 11377,Families,2018,Dollars,61972.83667,11377
Zip Code 11377,Families,2017,Dollars,59577.73546,11377
Zip Code 11377,All Households,2019,Dollars,58948,11377
Zip Code 11377,Families with Children,2019,Dollars,56743,11377
Zip Code 11377,All Households,2017,Dollars,57350.02355,11377
Zip Code 11377,All Households,2018,Dollars,58042.90157,11377
Zip Code 11377,Families with Children,2018,Dollars,55469.09951,11377
Zip Code 11377,Families with Children,2017,Dollars,53340.97645,11377
Zip Code 11378,All Households,2017,Dollars,71399.41828,11378
Zip Code 11378,All Households,2018,Dollars,74661.64008,11378
Zip Code 11378,Families,2017,Dollars,84604.03463,11378
Zip Code 11378,Families,2018,Dollars,86179.6079,11378
Zip Code 11378,Families with Children,2019,Dollars,86062,11378
Zip Code 11378,Families without Children,2017,Dollars,86831.74654,11378
Zip Code 11378,Families,2019,Dollars,87242,11378
Zip Code 11378,Families without Children,2018,Dollars,88978.41401,11378
Zip Code 11378,Families without Children,2019,Dollars,88705,11378
Zip Code 11378,Families with Children,2017,Dollars,81877.79917,11378
Zip Code 11378,Families with Children,2018,Dollars,80351.90103,11378
Zip Code 11378,All Households,2019,Dollars,77710,11378
Zip Code 11379,All Households,2017,Dollars,82989.56925,11379
Zip Code 11379,All Households,2018,Dollars,84319.50649,11379
Zip Code 11379,All Households,2019,Dollars,83883,11379
Zip Code 11379,Families with Children,2019,Dollars,100813,11379
Zip Code 11379,Families with Children,2017,Dollars,101472.4861,11379
Zip Code 11379,Families,2018,Dollars,101290.5138,11379
Zip Code 11379,Families,2017,Dollars,99997.77424,11379
Zip Code 11379,Families without Children,2019,Dollars,103559,11379
Zip Code 11379,Families,2019,Dollars,102200,11379
Zip Code 11379,Families without Children,2018,Dollars,104119.8634,11379
Zip Code 11379,Families with Children,2018,Dollars,98841.94024,11379
Zip Code 11379,Families without Children,2017,Dollars,98446.92798,11379
Zip Code 11385,Families without Children,2018,Dollars,77672.21471,11385
Zip Code 11385,Families without Children,2019,Dollars,79628,11385
Zip Code 11385,Families,2018,Dollars,74957.91239,11385
Zip Code 11385,All Households,2018,Dollars,73570.21769,11385
Zip Code 11385,Families without Children,2017,Dollars,74066.20637,11385
Zip Code 11385,Families,2019,Dollars,76414,11385
Zip Code 11385,All Households,2019,Dollars,75340,11385
Zip Code 11385,Families with Children,2019,Dollars,71612,11385
Zip Code 11385,Families with Children,2018,Dollars,71365.99243,11385
Zip Code 11385,Families,2017,Dollars,70870.64958,11385
Zip Code 11385,All Households,2017,Dollars,67249.57479,11385
Zip Code 11385,Families with Children,2017,Dollars,64804.93213,11385
Zip Code 11411,All Households,2019,Dollars,98207,11411
Zip Code 11411,All Households,2018,Dollars,95582.94484,11411
Zip Code 11411,Families without Children,2017,Dollars,94661.06925,11411
Zip Code 11411,All Households,2017,Dollars,90976.37535,11411
Zip Code 11411,Families without Children,2018,Dollars,102076.5008,11411
Zip Code 11411,Families,2017,Dollars,99447.10388,11411
Zip Code 11411,Families with Children,2017,Dollars,110863.0845,11411
Zip Code 11411,Families with Children,2019,Dollars,111648,11411
Zip Code 11411,Families,2018,Dollars,108154.6647,11411
Zip Code 11411,Families without Children,2019,Dollars,115350,11411
Zip Code 11411,Families with Children,2018,Dollars,114971.9822,11411
Zip Code 11411,Families,2019,Dollars,113769,11411
Zip Code 11412,Families with Children,2019,Dollars,91181,11412
Zip Code 11412,Families,2018,Dollars,90794.73634,11412
Zip Code 11412,Families without Children,2018,Dollars,90807.97188,11412
Zip Code 11412,Families with Children,2018,Dollars,90729.5768,11412
Zip Code 11412,Families,2019,Dollars,94103,11412
Zip Code 11412,Families without Children,2019,Dollars,94878,11412
Zip Code 11412,All Households,2018,Dollars,79939.56328,11412
Zip Code 11412,All Households,2017,Dollars,78540.40305,11412
Zip Code 11412,All Households,2019,Dollars,81608,11412
Zip Code 11412,Families with Children,2017,Dollars,85937.95014,11412
Zip Code 11412,Families,2017,Dollars,87654.62327,11412
Zip Code 11412,Families without Children,2017,Dollars,88299.15789,11412
Zip Code 11413,All Households,2018,Dollars,87888.00973,11413
Zip Code 11413,All Households,2017,Dollars,87042.41967,11413
Zip Code 11413,Families with Children,2017,Dollars,89490.19114,11413
Zip Code 11413,Families without Children,2018,Dollars,97238.40454,11413
Zip Code 11413,Families,2018,Dollars,93889.81476,11413
Zip Code 11413,All Households,2019,Dollars,93432,11413
Zip Code 11413,Families without Children,2017,Dollars,93365.74238,11413
Zip Code 11413,Families with Children,2018,Dollars,92155.95998,11413
Zip Code 11413,Families,2017,Dollars,91723.11773,11413
Zip Code 11413,Families with Children,2019,Dollars,92703,11413
Zip Code 11413,Families,2019,Dollars,99229,11413
